Horario	Sistole(mmHg)	Diastole(mmHg)	Pulsacao(bat/min)	Oxigenacao(%)
04:44:17   6   35   69   13
04:44:18   35   39   14   56
04:44:19   53   31   66   25
04:44:20   82   53   78   41
04:44:21   28   68   75   54
04:44:22   57   3   30   34
04:44:23   81   77   55   1
04:44:24   5   96   38   7
04:44:25   33   30   1   62
04:44:26   95   25   76   11
04:44:27   98   34   67   22
04:44:28   19   5   4   87
04:44:29   46   87   59   0
04:44:30   16   68   66   12
04:44:31   76   43   89   83
04:44:32   75   13   3   76
04:44:33   29   82   23   49
04:44:34   20   97   97   16
04:44:35   65   97   57   35
04:44:36   49   42   94   28
04:44:37   15   26   39   62
04:44:38   5   17   49   76
04:44:39   97   6   99   3
04:44:40   28   68   29   78
04:44:41   14   14   69   85
04:44:42   48   14   82   91
04:44:43   61   81   9   47
04:44:44   90   14   26   85
04:44:45   64   73   55   3
04:44:46   52   16   75   93
04:44:47   51   43   67   75
04:44:48   38   91   97   38
04:44:49   73   44   98   89
04:44:50   26   40   32   51
04:44:51   95   4   22   98
04:44:52   45   69   98   56
04:44:53   0   15   2   3
04:44:54   24   6   87   16
04:44:55   29   32   55   4
04:44:56   64   92   74   5
04:44:57   37   50   49   22
04:44:58   33   33   31   17
04:44:59   11   22   1   58
04:45:00   72   23   70   28
04:45:01   61   72   54   57
04:45:02   84   41   55   49
04:45:03   12   14   58   11
04:45:04   45   93   77   79
04:45:05   73   7   37   56
04:45:06   92   2   75   4
04:45:07   77   30   31   7
04:45:08   44   27   50   78
04:45:09   0   83   53   44
04:45:10   27   85   97   50
04:45:11   39   58   52   10
04:45:12   6   96   29   54
04:45:13   96   19   73   2
04:45:14   74   86   29   58
04:45:15   78   70   68   54
04:45:16   50   89   49   53
04:45:17   78   79   72   19
04:45:18   29   27   75   2
04:45:19   99   74   32   72
04:45:20   22   49   95   38
04:45:21   46   12   5   4
04:45:22   85   33   35   25
04:45:23   98   12   81   37
04:45:24   35   6   71   17
04:45:25   1   18   34   52
04:45:26   19   48   17   76
04:45:27   60   64   57   22
04:45:28   24   84   58   50
04:45:29   82   55   62   77
04:45:30   58   93   51   72
04:45:31   10   63   93   94
04:45:32   58   94   70   47
04:45:33   13   35   9   58
04:45:34   32   22   37   80
04:45:35   80   32   59   12
04:45:36   20   92   44   27
04:45:37   52   45   1   42
04:45:38   43   25   62   14
04:45:39   65   28   60   90
04:45:40   75   71   95   13
04:45:41   84   96   37   59
04:45:42   92   38   67   77
04:45:43   28   2   15   26
04:45:44   18   19   16   68
04:45:45   99   73   44   44
04:45:46   57   90   62   35
04:45:47   22   61   9   8
04:45:48   99   13   83   11
04:45:49   24   30   27   48
04:45:50   71   35   11   71
04:45:51   99   30   17   69
04:45:52   44   82   35   69
04:45:53   96   23   63   22
04:45:54   49   20   31   56
04:45:55   79   91   8   44
04:45:56   65   63   83   83
04:45:57   74   95   48   98
04:45:58   39   84   84   45
04:45:59   16   24   86   72
04:46:00   15   19   71   47
04:46:01   11   40   86   73
04:46:02   67   1   69   47
04:46:03   25   18   17   15
04:46:04   17   25   97   94
04:46:05   35   16   3   35
04:46:06   68   58   68   3
04:46:07   36   90   17   19
04:46:08   22   97   32   52
04:46:09   3   52   86   40
04:46:10   100   37   53   93
04:46:11   54   47   86   99
04:46:12   45   79   86   88
04:46:13   68   86   53   30
04:46:14   51   59   28   72
04:46:15   95   40   95   88
04:46:16   19   66   51   92
04:46:17   63   55   12   41
04:46:18   68   15   5   54
04:46:19   36   77   28   8
04:46:20   68   64   96   98
04:46:21   97   94   64   35
04:46:22   37   8   90   83
04:46:23   98   25   51   50
04:46:24   86   12   74   40
04:46:25   31   59   3   61
04:46:26   73   57   14   68
04:46:27   58   81   34   85
04:46:28   82   77   93   18
04:46:29   83   18   96   52
04:46:30   28   85   65   13
04:46:31   61   82   83   18
04:46:32   21   65   96   72
04:46:33   25   91   55   79
04:46:34   36   23   58   78
04:46:35   45   65   13   53
04:46:36   76   9   9   45
04:46:37   34   30   62   85
04:46:38   74   58   44   20
04:46:39   94   6   26   60
04:46:40   62   73   43   39
04:46:41   29   52   97   44
04:46:42   72   95   99   33
04:46:43   81   75   74   74
04:46:44   94   41   69   60
04:46:45   88   26   79   25
04:46:46   76   29   27   70
04:46:47   44   64   1   90
04:46:48   17   27   11   2
04:46:49   6   80   13   47
04:46:50   81   72   48   15
04:46:51   84   61   26   9
04:46:52   96   99   57   2
04:46:53   0   85   86   28
04:46:54   22   76   76   94
04:46:55   97   84   63   32
04:46:56   64   100   49   77
04:46:57   43   69   12   41
04:46:58   79   21   98   87
04:46:59   72   28   46   15
04:47:00   100   53   4   66
04:47:01   35   72   88   100
04:47:02   57   23   1   0
04:47:03   13   6   4   52
04:47:04   27   89   80   36
04:47:05   43   32   65   96
04:47:06   78   20   61   40
04:47:07   65   45   96   63
04:47:08   66   68   83   32
04:47:09   85   69   8   13
04:47:10   88   17   37   49
04:47:11   16   32   62   65
04:47:12   76   11   85   74
04:47:13   29   75   49   34
04:47:14   69   85   57   51
04:47:15   31   8   59   11
04:47:16   27   0   40   35
04:47:17   56   13   73   7
04:47:18   47   94   29   39
04:47:19   100   89   78   54
04:47:20   14   72   49   33
04:47:21   25   14   38   65
04:47:22   47   68   90   12
04:47:23   58   61   64   99
04:47:24   18   32   61   13
04:47:25   54   3   8   82
04:47:26   77   10   75   70
04:47:27   4   12   10   37
04:47:28   67   40   72   68
04:47:29   10   89   9   27
04:47:30   67   73   43   29
04:47:31   71   40   66   9
04:47:32   32   99   57   64
04:47:33   72   76   5   51
04:47:34   86   59   48   60
04:47:35   67   48   72   43
04:47:36   28   31   22   37
04:47:37   21   10   62   26
04:47:38   44   92   96   46
04:47:39   40   32   45   97
04:47:40   75   7   35   93
04:47:41   17   10   84   68
04:47:42   22   37   8   98
04:47:43   90   60   67   94
04:47:44   100   89   11   35
04:47:45   67   39   32   2
04:47:46   75   49   30   46
04:47:47   20   19   71   6
04:47:48   90   53   98   25
04:47:49   85   47   32   42
04:47:50   100   39   16   46
04:47:51   10   45   46   100
04:47:52   17   16   26   31
04:47:53   94   79   17   9
04:47:54   26   65   67   60
04:47:55   43   44   50   71
04:47:56   92   54   92   80
04:47:57   24   80   41   32
04:47:58   87   75   60   34
04:47:59   74   67   37   49
04:48:00   57   66   11   34
04:48:01   27   25   1   99
04:48:02   87   70   51   26
04:48:03   83   91   72   3
04:48:04   15   28   20   36
04:48:05   81   45   6   63
04:48:06   38   32   12   94
04:48:07   11   87   76   11
04:48:08   83   0   100   55
04:48:09   23   66   87   18
04:48:10   76   50   3   59
04:48:11   48   71   91   70
04:48:12   68   33   42   27
04:48:13   86   29   79   21
04:48:14   24   32   15   17
04:48:15   34   98   35   56
04:48:16   25   10   78   95
04:48:17   66   9   12   92
04:48:18   14   78   4   49
04:48:19   30   11   90   20
04:48:20   41   84   36   49
04:48:21   74   55   87   10
04:48:22   90   3   14   19
04:48:23   53   21   5   85
04:48:24   79   12   84   10
04:48:25   15   86   31   95
04:48:26   85   18   11   11
04:48:27   81   10   43   73
04:48:28   55   80   80   65
04:48:29   42   53   90   34
04:48:30   97   83   0   87
04:48:31   94   8   66   74
04:48:32   94   15   14   22
04:48:33   64   3   4   75
04:48:34   21   96   86   30
04:48:35   48   33   5   88
04:48:36   18   85   37   14
04:48:37   85   86   67   13
04:48:38   84   69   0   68
04:48:39   67   89   13   50
04:48:40   46   7   0   36
04:48:41   73   56   89   63
04:48:42   86   63   48   8
04:48:43   77   14   0   82
04:48:44   33   94   76   32
04:48:45   9   6   15   46
04:48:46   38   2   39   42
04:48:47   51   18   43   61
04:48:48   96   79   49   67
04:48:49   64   60   84   60
04:48:50   59   48   17   80
04:48:51   61   92   8   95
04:48:52   31   2   100   2
04:48:53   35   29   95   91
04:48:54   45   96   61   41
04:48:55   39   79   59   4
04:48:56   87   99   24   44
04:48:57   46   71   23   50
04:48:58   21   90   90   53
04:48:59   43   44   100   53
04:49:00   12   61   45   7
04:49:01   58   29   99   94
04:49:02   78   60   100   36
04:49:03   35   75   6   68
04:49:04   18   18   83   30
04:49:05   43   36   5   38
04:49:06   86   19   58   39
04:49:07   39   69   11   16
04:49:08   95   41   40   28
04:49:09   33   77   33   71
04:49:10   78   17   57   54
04:49:11   97   70   95   43
04:49:12   68   14   77   56
04:49:13   88   32   12   7
04:49:14   39   16   74   75
04:49:15   38   17   48   96
04:49:16   38   8   69   4
04:49:17   67   63   43   29
04:49:18   52   39   66   16
04:49:19   96   77   96   85
04:49:20   31   92   46   96
04:49:21   80   32   57   51
04:49:22   51   19   97   29
04:49:23   15   68   68   2
04:49:24   37   96   87   59
04:49:25   46   79   77   56
04:49:26   71   16   90   65
04:49:27   53   7   49   14
04:49:28   56   2   71   62
04:49:29   91   85   89   16
04:49:30   30   25   43   57
04:49:31   44   63   98   59
04:49:32   19   18   29   39
04:49:33   84   72   87   18
04:49:34   17   88   85   5
04:49:35   41   2   75   77
04:49:36   73   28   38   44
04:49:37   18   61   30   65
04:49:38   28   3   68   77
04:49:39   54   0   74   2
04:49:40   73   10   7   19
04:49:41   1   31   93   97
04:49:42   76   96   18   34
04:49:43   68   68   70   57
04:49:44   93   52   25   34
04:49:45   42   55   96   31
04:49:46   68   72   71   97
04:49:47   19   50   100   26
04:49:48   21   95   46   13
04:49:49   54   24   58   70
04:49:50   51   55   69   24
04:49:51   57   20   84   39
04:49:52   15   23   78   72
04:49:53   40   27   66   76
04:49:54   100   40   83   85
04:49:55   18   97   53   59
04:49:56   49   17   33   34
04:49:57   7   36   43   10
04:49:58   97   84   18   85
04:49:59   34   35   87   78
04:50:00   49   14   64   46
04:50:01   39   97   82   14
04:50:02   46   0   15   41
04:50:03   72   51   8   52
04:50:04   98   25   86   89
04:50:05   69   35   6   88
04:50:06   46   43   33   97
04:50:07   78   37   57   75
04:50:08   94   9   94   53
04:50:09   84   77   80   70
04:50:10   51   95   65   26
04:50:11   78   18   37   0
04:50:12   37   10   78   32
04:50:13   54   77   3   54
04:50:14   10   43   93   92
04:50:15   99   89   30   19
04:50:16   85   8   85   46
04:50:17   39   38   49   55
04:50:18   90   14   70   21
04:50:19   87   9   15   79
04:50:20   59   51   8   80
04:50:21   65   49   3   83
04:50:22   74   63   98   80
04:50:23   30   67   96   79
04:50:24   24   97   25   61
04:50:25   82   43   37   44
04:50:26   64   55   14   59
04:50:27   85   74   25   82
04:50:28   27   82   27   23
04:50:29   8   52   13   52
04:50:30   11   40   55   30
04:50:31   13   90   68   9
04:50:32   47   3   81   99
04:50:33   89   11   48   88
04:50:34   70   2   37   4
04:50:35   55   47   91   21
04:50:36   72   76   99   32
04:50:37   90   56   82   12
04:50:38   17   47   38   35
04:50:39   84   40   43   18
04:50:40   42   54   25   98
04:50:41   24   60   55   1
04:50:42   67   64   57   93
04:50:43   50   85   30   58
04:50:44   41   7   76   59
04:50:45   89   82   52   55
04:50:46   57   79   34   23
04:50:47   31   86   80   45
04:50:48   23   98   68   33
04:50:49   48   40   100   53
04:50:50   17   74   81   65
04:50:51   59   95   3   0
04:50:52   48   39   72   13
04:50:53   88   76   100   11
04:50:54   9   94   95   49
04:50:55   33   99   78   40
04:50:56   53   5   41   58
04:50:57   9   11   23   39
04:50:58   77   47   61   13
04:50:59   0   64   63   51
04:51:00   82   72   28   14
04:51:01   86   21   98   21
04:51:02   85   3   64   87
04:51:03   70   49   41   88
04:51:04   5   86   27   100
04:51:05   72   63   47   44
04:51:06   72   2   52   40
04:51:07   5   66   20   26
04:51:08   53   92   80   39
04:51:09   45   95   84   10
04:51:10   16   45   69   25
04:51:11   5   68   88   17
04:51:12   41   29   77   36
04:51:13   81   62   3   10
04:51:14   28   62   33   0
04:51:15   21   69   69   10
04:51:16   22   20   24   86
04:51:17   66   28   9   73
04:51:18   65   12   0   60
04:51:19   97   61   42   90
04:51:20   56   29   51   86
04:51:21   67   18   9   9
04:51:22   46   26   21   72
04:51:23   89   83   24   9
04:51:24   18   50   54   47
04:51:25   50   20   80   53
04:51:26   70   20   16   29
04:51:27   61   26   19   5
04:51:28   30   52   36   5
04:51:29   7   63   73   40
04:51:30   82   73   37   29
04:51:31   11   52   93   41
04:51:32   33   69   94   98
04:51:33   54   21   20   21
04:51:34   31   86   62   36
04:51:35   55   6   59   91
04:51:36   54   74   78   32
04:51:37   36   22   14   44
04:51:38   43   80   35   22
04:51:39   38   39   95   34
04:51:40   71   49   44   38
04:51:41   89   94   31   52
04:51:42   21   91   64   26
04:51:43   99   93   79   42
04:51:44   65   76   15   12
04:51:45   53   9   18   68
04:51:46   91   69   49   1
04:51:47   30   84   1   26
04:51:48   74   5   53   49
04:51:49   32   27   60   33
04:51:50   94   95   8   100
04:51:51   89   78   39   99
04:51:52   78   97   46   92
04:51:53   72   64   87   58
04:51:54   84   23   49   47
04:51:55   57   80   83   0
04:51:56   37   56   34   80
04:51:57   2   89   1   27
04:51:58   61   48   99   92
04:51:59   44   18   88   25
04:52:00   75   21   12   83
04:52:01   100   97   84   64
04:52:02   42   79   45   81
04:52:03   88   83   75   17
04:52:04   28   35   90   85
04:52:05   19   34   25   24
04:52:06   57   11   17   93
04:52:07   43   79   64   99
04:52:08   86   97   64   15
04:52:09   70   67   60   89
04:52:10   5   61   21   70
04:52:11   43   68   51   68
04:52:12   87   13   30   82
04:52:13   39   61   66   97
04:52:14   93   55   50   85
04:52:15   6   73   54   18
04:52:16   69   88   59   87
04:52:17   22   97   59   52
04:52:18   97   27   29   55
04:52:19   95   4   100   28
04:52:20   26   55   39   71
04:52:21   72   27   43   12
04:52:22   75   87   28   90
04:52:23   27   30   85   81
04:52:24   35   45   97   90
04:52:25   72   77   61   63
04:52:26   74   47   22   41
04:52:27   31   83   28   88
04:52:28   15   27   74   44
04:52:29   76   97   1   31
04:52:30   85   45   30   47
04:52:31   37   19   77   99
04:52:32   20   96   81   95
04:52:33   38   7   88   48
04:52:34   23   82   86   25
04:52:35   10   71   28   24
04:52:36   70   49   96   35
04:52:37   77   94   100   95
04:52:38   5   95   7   36
04:52:39   48   88   82   88
04:52:40   56   34   33   35
04:52:41   29   22   99   46
04:52:42   51   63   90   34
04:52:43   32   51   62   29
04:52:44   83   98   44   31
04:52:45   23   78   72   94
04:52:46   56   74   45   80
04:52:47   58   81   100   15
04:52:48   10   78   77   23
04:52:49   87   100   64   69
04:52:50   85   82   10   70
04:52:51   84   38   100   11
04:52:52   5   99   65   7
04:52:53   96   17   2   57
04:52:54   82   88   18   28
04:52:55   65   40   40   75
04:52:56   18   84   99   20
04:52:57   24   25   83   65
04:52:58   7   57   54   41
04:52:59   19   41   32   84
04:53:00   91   53   16   79
04:53:01   100   41   14   56
04:53:02   45   87   94   19
04:53:03   53   71   91   58
04:53:04   59   37   41   85
04:53:05   44   30   6   93
04:53:06   27   87   75   12
04:53:07   72   2   79   61
04:53:08   8   39   60   80
04:53:09   90   97   79   49
04:53:10   10   62   67   32
04:53:11   33   92   77   98
04:53:12   73   21   96   65
04:53:13   30   44   86   67
04:53:14   39   72   90   96
04:53:15   11   4   73   90
04:53:16   27   26   46   60
04:53:17   98   51   77   90
04:53:18   91   38   81   79
04:53:19   47   58   65   63
04:53:20   3   85   29   34
04:53:21   56   13   87   22
04:53:22   78   41   4   58
04:53:23   60   49   0   1
04:53:24   88   30   53   100
04:53:25   93   37   62   78
04:53:26   6   13   3   71
04:53:27   81   63   78   25
04:53:28   20   46   97   81
04:53:29   15   16   60   88
04:53:30   74   92   68   76
04:53:31   63   29   24   70
04:53:32   57   87   59   4
04:53:33   24   69   2   78
04:53:34   9   82   42   53
04:53:35   46   52   43   83
04:53:36   64   8   96   47
04:53:37   24   73   15   90
04:53:38   83   41   96   26
04:53:39   60   18   49   74
04:53:40   15   7   12   76
04:53:41   30   45   13   43
04:53:42   93   31   71   35
04:53:43   3   45   26   24
04:53:44   48   87   34   60
04:53:45   97   14   52   3
04:53:46   10   39   34   48
04:53:47   71   82   69   97
04:53:48   24   73   58   56
04:53:49   31   93   91   33
04:53:50   69   59   27   85
04:53:51   10   21   10   33
04:53:52   74   73   28   31
04:53:53   3   8   23   1
04:53:54   65   11   73   29
04:53:55   36   81   75   64
04:53:56   53   70   77   70
04:53:57   62   12   92   31
04:53:58   52   71   80   79
04:53:59   30   5   56   20
04:54:00   13   85   79   59
04:54:01   16   59   65   97
04:54:02   33   33   26   66
04:54:03   35   86   97   6
04:54:04   23   78   79   79
04:54:05   100   61   50   81
04:54:06   44   94   25   39
04:54:07   99   26   21   8
04:54:08   20   79   87   58
04:54:09   80   12   38   37
04:54:10   56   16   91   47
04:54:11   77   71   12   93
04:54:12   6   4   76   4
04:54:13   60   56   66   42
04:54:14   97   1   8   90
04:54:15   55   99   6   19
04:54:16   21   11   85   29
04:54:17   64   40   60   69
04:54:18   70   36   90   66
04:54:19   27   65   79   86
04:54:20   34   9   26   70
04:54:21   45   64   42   85
04:54:22   56   46   8   62
04:54:23   21   4   1   43
04:54:24   30   25   27   33
04:54:25   39   27   42   67
04:54:26   20   50   62   47
04:54:27   55   77   46   12
04:54:28   71   21   95   90
04:54:29   71   7   3   92
04:54:30   15   86   23   44
04:54:31   84   16   19   65
04:54:32   28   76   68   51
04:54:33   96   37   6   3
04:54:34   92   0   75   63
04:54:35   79   86   85   38
04:54:36   83   68   59   59
04:54:37   51   79   55   93
04:54:38   2   1   20   98
04:54:39   0   0   93   21
04:54:40   70   75   68   65
04:54:41   72   5   4   28
04:54:42   33   65   69   22
04:54:43   47   53   89   41
04:54:44   23   48   56   52
04:54:45   19   49   1   0
04:54:46   91   72   52   94
04:54:47   61   95   14   21
04:54:48   62   87   77   82
04:54:49   60   21   87   59
04:54:50   93   44   2   93
04:54:51   56   19   70   86
04:54:52   6   56   38   2
04:54:53   93   7   83   7
04:54:54   75   65   81   7
04:54:55   10   76   10   83
04:54:56   57   41   10   22
04:54:57   54   74   26   90
04:54:58   80   30   61   53
04:54:59   6   89   89   97
04:55:00   27   24   58   76
04:55:01   63   47   99   44
04:55:02   25   95   50   78
04:55:03   43   24   29   81
04:55:04   35   57   70   25
04:55:05   56   21   5   23
04:55:06   41   7   0   44
04:55:07   15   39   71   29
04:55:08   63   27   67   59
04:55:09   28   64   81   92
04:55:10   69   86   73   84
04:55:11   25   47   2   88
04:55:12   14   21   88   64
04:55:13   29   96   25   54
04:55:14   2   84   65   34
04:55:15   24   59   19   12
04:55:16   37   70   16   49
04:55:17   76   43   80   65
04:55:18   20   27   11   93
04:55:19   9   57   100   98
04:55:20   16   27   20   48
04:55:21   68   17   69   26
04:55:22   37   17   3   37
04:55:23   50   22   69   42
04:55:24   12   51   69   26
04:55:25   93   72   92   51
04:55:26   93   5   53   2
04:55:27   21   80   5   82
04:55:28   77   65   24   12
04:55:29   38   45   70   57
04:55:30   87   24   25   26
04:55:31   57   54   7   23
04:55:32   14   94   9   35
04:55:33   62   36   47   44
04:55:34   40   97   86   55
04:55:35   49   80   1   57
04:55:36   41   81   31   100
04:55:37   46   99   0   40
04:55:38   6   62   46   54
04:55:39   51   4   97   90
04:55:40   83   45   26   17
04:55:41   2   68   1   97
04:55:42   39   53   31   59
04:55:43   82   22   16   68
04:55:44   76   15   15   59
04:55:45   57   86   85   35
04:55:46   5   81   90   89
04:55:47   73   50   77   39
04:55:48   4   11   55   9
04:55:49   51   64   14   0
04:55:50   40   26   46   94
04:55:51   69   97   51   0
04:55:52   5   98   84   92
04:55:53   12   9   21   36
04:55:54   73   49   61   44
04:55:55   0   51   64   60
04:55:56   15   40   84   49
04:55:57   5   60   36   2
04:55:58   1   21   88   54
04:55:59   50   32   53   21
04:56:00   15   49   79   29
04:56:01   56   60   56   24
04:56:02   96   51   79   1
04:56:03   62   26   53   4
04:56:04   47   23   49   10
04:56:05   98   38   80   7
04:56:06   21   24   38   88
04:56:07   65   36   78   21
04:56:08   18   91   49   32
04:56:09   40   82   60   16
04:56:10   64   93   46   23
04:56:11   12   26   58   81
04:56:12   43   76   33   15
04:56:13   88   39   69   54
04:56:14   94   6   48   90
04:56:15   31   17   51   15
04:56:16   17   93   98   57
04:56:17   32   99   2   21
04:56:18   52   59   89   3
04:56:19   25   57   57   67
04:56:20   30   32   77   17
04:56:21   98   26   85   48
04:56:22   55   5   40   89
04:56:23   40   56   30   13
04:56:24   16   69   85   84
04:56:25   53   100   57   33
04:56:26   78   42   66   77
04:56:27   77   99   87   37
04:56:28   43   55   4   65
04:56:29   54   9   72   47
04:56:30   77   1   97   83
04:56:31   62   15   72   69
04:56:32   41   45   83   62
04:56:33   33   78   80   24
04:56:34   62   20   62   7
04:56:35   36   92   75   99
04:56:36   69   3   32   79
04:56:37   93   34   32   6
04:56:38   51   40   48   85
04:56:39   7   1   87   66
04:56:40   17   18   20   22
04:56:41   14   7   62   72
04:56:42   49   47   49   23
04:56:43   40   53   19   79
04:56:44   72   5   77   14
04:56:45   86   65   75   89
04:56:46   34   98   99   88
04:56:47   53   43   91   34
04:56:48   58   20   29   43
04:56:49   42   74   79   18
04:56:50   21   2   100   34
04:56:51   28   8   42   49
04:56:52   58   88   28   86
04:56:53   26   82   73   57
04:56:54   69   85   3   41
04:56:55   45   85   54   77
04:56:56   44   14   49   11
04:56:57   32   40   62   38
04:56:58   30   65   46   67
04:56:59   64   53   15   22
04:57:00   48   10   38   33
04:57:01   90   48   11   49
04:57:02   65   13   39   21
04:57:03   46   68   57   55
04:57:04   84   80   32   54
04:57:05   86   59   72   96
04:57:06   66   12   23   23
04:57:07   83   71   99   23
04:57:08   88   54   96   55
04:57:09   79   36   55   40
04:57:10   88   53   48   18
04:57:11   91   65   30   58
04:57:12   31   58   90   71
04:57:13   99   42   57   42
04:57:14   0   33   3   15
04:57:15   52   11   69   78
04:57:16   55   49   8   58
04:57:17   69   1   23   48
04:57:18   87   45   18   75
04:57:19   87   9   57   28
04:57:20   27   11   25   47
04:57:21   67   90   54   72
04:57:22   93   20   70   64
04:57:23   19   55   87   5
04:57:24   2   15   14   49
04:57:25   73   28   14   12
04:57:26   54   46   58   35
04:57:27   79   26   84   13
04:57:28   7   7   95   30
04:57:29   9   90   94   62
04:57:30   23   82   64   85
04:57:31   30   34   79   3
04:57:32   60   35   41   37
04:57:33   44   1   65   60
04:57:34   83   74   34   100
04:57:35   72   75   57   49
04:57:36   43   13   21   68
04:57:37   58   5   98   82
04:57:38   25   63   73   52
04:57:39   55   46   48   94
04:57:40   76   1   0   66
04:57:41   61   50   24   2
04:57:42   35   17   6   95
04:57:43   73   54   30   59
04:57:44   91   51   53   20
04:57:45   1   49   41   98
04:57:46   41   38   84   61
04:57:47   60   18   75   46
04:57:48   90   95   72   96
04:57:49   56   22   19   51
04:57:50   45   80   33   50
04:57:51   63   27   33   49
04:57:52   22   76   11   99
04:57:53   66   45   49   94
04:57:54   35   39   26   50
04:57:55   42   6   63   92
04:57:56   80   24   6   62
04:57:57   31   7   67   27
04:57:58   44   96   92   79
04:57:59   88   95   23   34
04:58:00   51   38   97   14
04:58:01   15   56   37   55
04:58:02   16   23   86   11
04:58:03   2   89   29   89
04:58:04   76   83   34   52
04:58:05   48   93   61   19
04:58:06   21   31   32   84
04:58:07   86   38   10   14
04:58:08   96   29   67   71
04:58:09   21   96   71   90
04:58:10   67   89   7   25
04:58:11   96   38   45   15
04:58:12   60   90   22   27
04:58:13   94   65   60   10
04:58:14   36   2   73   8
04:58:15   34   55   55   62
04:58:16   10   46   61   47
04:58:17   1   13   60   51
04:58:18   97   25   99   13
04:58:19   26   84   39   76
04:58:20   93   15   62   83
04:58:21   6   97   51   42
04:58:22   17   91   33   34
04:58:23   25   100   43   43
04:58:24   68   71   73   22
04:58:25   63   72   9   91
04:58:26   74   33   48   23
04:58:27   93   9   0   59
04:58:28   81   9   72   51
04:58:29   12   28   89   9
04:58:30   92   44   87   26
04:58:31   49   14   100   6
04:58:32   18   55   32   51
04:58:33   5   58   40   23
04:58:34   82   63   54   75
04:58:35   94   74   10   31
04:58:36   9   99   82   40
04:58:37   54   80   82   93
04:58:38   50   88   77   72
04:58:39   72   90   74   55
04:58:40   55   57   53   61
04:58:41   15   61   77   91
04:58:42   41   92   0   56
04:58:43   6   95   27   14
04:58:44   44   11   82   31
04:58:45   97   93   51   40
04:58:46   9   60   43   58
04:58:47   98   89   84   23
04:58:48   57   12   85   82
04:58:49   29   29   88   16
04:58:50   96   88   96   38
04:58:51   42   62   63   53
04:58:52   75   76   86   3
04:58:53   12   72   50   63
04:58:54   81   28   65   21
04:58:55   35   65   34   3
04:58:56   39   99   50   96
04:58:57   82   63   18   95
04:58:58   74   53   88   71
04:58:59   86   48   33   29
04:59:00   58   2   11   9
04:59:01   51   82   28   48
04:59:02   48   25   95   83
04:59:03   7   14   87   71
04:59:04   84   50   65   10
04:59:05   98   86   66   77
04:59:06   81   4   61   74
04:59:07   86   94   93   52
04:59:08   47   6   22   69
04:59:09   66   14   98   69
04:59:10   39   40   52   47
04:59:11   89   1   9   6
04:59:12   95   74   50   38
04:59:13   70   11   77   1
04:59:14   50   26   85   49
04:59:15   37   89   89   45
04:59:16   26   84   60   19
04:59:17   73   69   37   16
04:59:18   55   14   54   58
04:59:19   50   51   84   28
04:59:20   70   9   4   54
04:59:21   32   84   37   55
04:59:22   100   50   100   94
04:59:23   8   33   57   99
04:59:24   56   74   73   2
04:59:25   96   73   85   50
04:59:26   87   87   90   19
04:59:27   40   30   11   47
04:59:28   56   30   66   68
04:59:29   42   90   96   5
04:59:30   29   5   30   59
04:59:31   74   84   33   56
04:59:32   5   85   10   47
04:59:33   56   71   17   14
04:59:34   85   96   10   42
04:59:35   24   10   45   22
04:59:36   19   8   36   99
04:59:37   62   27   66   61
04:59:38   26   93   72   35
04:59:39   12   23   88   90
04:59:40   49   38   81   85
04:59:41   1   6   79   21
04:59:42   81   60   82   93
04:59:43   15   18   73   14
04:59:44   4   92   12   74
04:59:45   87   20   20   90
04:59:46   22   13   17   97
04:59:47   14   92   58   66
04:59:48   64   96   93   86
04:59:49   49   49   88   88
04:59:50   51   58   27   18
04:59:51   20   84   38   37
04:59:52   97   69   30   76
04:59:53   77   27   31   56
04:59:54   29   57   75   79
04:59:55   87   32   92   94
04:59:56   100   22   79   80
04:59:57   75   29   53   2
04:59:58   51   49   6   51
04:59:59   83   23   26   7
05:00:00   41   82   58   22
05:00:01   87   74   54   31
05:00:02   28   85   4   66
05:00:03   13   46   5   1
05:00:04   19   80   96   26
05:00:05   71   7   39   30
05:00:06   58   75   42   66
05:00:07   67   97   28   37
05:00:08   88   60   58   0
05:00:09   40   99   97   17
05:00:10   95   76   57   2
05:00:11   51   76   98   72
05:00:12   9   44   53   87
05:00:13   26   71   20   1
05:00:14   61   80   44   34
05:00:15   68   69   86   64
05:00:16   58   94   96   69
05:00:17   45   12   50   74
05:00:18   40   39   80   7
05:00:19   23   41   35   68
05:00:20   8   10   83   59
05:00:21   42   51   94   23
05:00:22   96   43   32   36
05:00:23   48   25   21   79
05:00:24   73   6   72   69
05:00:25   7   34   4   43
05:00:26   21   51   21   71
05:00:27   7   38   93   45
05:00:28   89   36   26   96
05:00:29   11   83   66   49
05:00:30   5   43   2   13
05:00:31   69   58   88   89
05:00:32   66   32   84   70
05:00:33   11   26   78   62
05:00:34   52   64   1   21
05:00:35   88   80   71   26
05:00:36   14   63   39   72
05:00:37   30   94   17   40
05:00:38   1   43   30   9
05:00:39   78   61   30   26
05:00:40   58   22   10   89
05:00:41   80   57   4   4
05:00:42   82   44   4   12
05:00:43   2   90   15   60
05:00:44   28   94   66   81
05:00:45   51   58   89   67
05:00:46   40   47   85   69
05:00:47   16   29   8   94
05:00:48   63   67   57   12
05:00:49   83   36   7   51
05:00:50   78   42   83   86
05:00:51   72   81   5   23
05:00:52   31   79   0   33
