Horario	Sistole(mmHg)	Diastole(mmHg)	Pulsacao(bat/min)	Oxigenacao(%)
01:56:35   81   20   93   17
01:56:36   65   23   73   8
01:56:37   70   58   76   64
01:56:38   89   22   34   69
01:56:39   29   86   74   52
01:56:40   85   62   71   59
01:56:41   19   10   9   33
01:56:42   48   6   54   20
01:56:43   50   61   56   73
01:56:44   6   49   60   99
01:56:45   16   43   49   57
01:56:46   47   79   47   27
01:56:47   98   38   13   98
01:56:48   83   22   10   12
01:56:49   94   4   33   71
01:56:50   75   84   31   53
01:56:51   54   98   23   35
01:56:52   19   59   69   72
01:56:53   46   17   58   85
01:56:54   6   100   19   13
01:56:55   99   11   89   51
01:56:56   88   6   66   21
01:56:57   93   100   33   52
01:56:58   82   3   13   90
01:56:59   38   63   37   47
01:57:00   93   20   31   29
01:57:01   17   24   21   3
01:57:02   9   76   46   2
01:57:03   97   79   28   34
01:57:04   32   35   22   61
01:57:05   20   74   75   18
01:57:06   41   27   75   83
01:57:07   4   48   97   32
01:57:08   28   90   91   68
01:57:09   44   38   53   12
01:57:10   86   3   53   72
01:57:11   26   33   41   59
01:57:12   6   83   9   45
01:57:13   25   59   26   90
01:57:14   62   56   90   5
01:57:15   89   89   21   12
01:57:16   34   68   84   90
01:57:17   42   56   87   81
01:57:18   85   61   9   44
01:57:19   13   20   34   8
01:57:20   43   62   91   43
01:57:21   51   62   30   58
01:57:22   28   91   92   20
01:57:23   87   46   7   40
01:57:24   11   99   81   3
01:57:25   13   31   97   7
01:57:26   25   32   11   46
01:57:27   64   9   31   63
01:57:28   4   52   82   17
01:57:29   40   22   45   44
01:57:30   2   89   93   26
01:57:31   100   19   72   94
01:57:32   32   78   14   11
01:57:33   73   52   46   63
01:57:34   9   78   58   69
01:57:35   48   29   75   28
01:57:36   97   75   66   31
01:57:37   68   42   81   40
01:57:38   8   64   40   89
01:57:39   8   2   100   64
01:57:40   33   57   34   60
01:57:41   84   31   81   42
01:57:42   56   4   79   8
01:57:43   65   12   12   6
01:57:44   37   65   88   12
01:57:45   34   46   36   72
01:57:46   54   54   85   68
01:57:47   71   91   58   84
01:57:48   8   68   47   49
01:57:49   77   29   24   67
01:57:50   22   14   4   64
01:57:51   46   74   99   27
01:57:52   45   68   19   84
01:57:53   80   86   95   18
01:57:54   40   57   91   20
01:57:55   32   30   33   98
01:57:56   74   98   35   91
01:57:57   92   24   41   69
01:57:58   26   60   78   48
01:57:59   46   72   8   6
01:58:00   31   39   35   41
01:58:01   5   77   26   8
01:58:02   4   93   42   37
01:58:03   19   55   52   20
01:58:04   35   37   6   30
01:58:05   98   27   28   71
01:58:06   29   74   49   16
01:58:07   69   26   56   83
01:58:08   61   39   50   19
01:58:09   74   84   39   48
01:58:10   57   1   62   29
01:58:11   93   31   98   88
01:58:12   7   47   6   79
01:58:13   42   80   47   12
01:58:14   1   95   7   58
01:58:15   58   83   85   36
01:58:16   80   62   23   21
01:58:17   91   86   90   81
01:58:18   56   65   31   80
01:58:19   8   94   11   55
01:58:20   41   13   91   58
01:58:21   0   48   80   22
01:58:22   89   68   4   55
01:58:23   64   23   99   22
01:58:24   57   91   73   37
01:58:25   11   23   100   39
01:58:26   51   92   97   61
01:58:27   14   20   88   27
01:58:28   38   53   28   56
01:58:29   48   11   32   88
01:58:30   100   49   85   25
01:58:31   31   22   19   98
01:58:32   13   25   71   32
01:58:33   2   62   93   66
01:58:34   66   68   34   86
01:58:35   26   62   38   67
01:58:36   15   50   98   13
01:58:37   28   75   96   16
01:58:38   100   15   81   69
01:58:39   61   77   56   65
01:58:40   3   47   53   21
01:58:41   21   69   92   86
01:58:42   19   73   98   77
01:58:43   57   12   41   92
01:58:44   30   4   98   92
01:58:45   63   21   94   73
01:58:46   89   17   54   19
01:58:47   97   48   12   78
01:58:48   57   35   4   77
01:58:49   3   83   96   1
01:58:50   19   4   31   85
01:58:51   100   60   35   86
01:58:52   5   82   81   20
01:58:53   99   11   10   52
01:58:54   67   87   19   7
01:58:55   51   13   3   68
01:58:56   40   55   72   75
01:58:57   70   21   59   9
01:58:58   20   1   41   43
01:58:59   37   17   65   85
01:59:00   42   75   82   69
01:59:01   81   46   31   91
01:59:02   86   60   50   76
01:59:03   11   85   45   89
01:59:04   29   77   82   75
01:59:05   5   56   83   24
01:59:06   21   74   82   68
01:59:07   91   18   26   42
01:59:08   69   28   25   59
01:59:09   7   61   78   92
01:59:10   19   18   85   74
01:59:11   4   66   79   69
01:59:12   89   18   1   55
01:59:13   63   60   33   64
01:59:14   90   17   51   50
01:59:15   95   80   66   62
01:59:16   75   41   55   80
01:59:17   46   7   93   21
01:59:18   54   76   89   88
01:59:19   43   30   97   64
01:59:20   21   89   45   55
01:59:21   44   25   3   14
01:59:22   52   65   87   53
01:59:23   1   68   24   12
01:59:24   34   10   78   65
01:59:25   24   47   34   85
01:59:26   2   74   31   100
01:59:27   100   100   1   60
01:59:28   7   86   37   45
01:59:29   67   58   39   16
01:59:30   18   78   87   28
01:59:31   50   39   48   92
01:59:32   51   41   2   98
01:59:33   58   72   48   29
01:59:34   19   23   83   40
01:59:35   47   83   94   80
01:59:36   18   24   90   32
01:59:37   39   78   31   65
01:59:38   41   20   90   33
01:59:39   2   61   0   54
01:59:40   2   74   40   33
01:59:41   47   38   36   50
01:59:42   9   60   47   19
01:59:43   41   85   78   99
01:59:44   61   45   22   4
01:59:45   30   89   22   76
01:59:46   33   59   65   73
01:59:47   9   71   31   100
01:59:48   0   15   37   37
01:59:49   15   53   80   41
01:59:50   68   80   31   30
01:59:51   48   41   83   19
01:59:52   9   1   85   99
01:59:53   40   36   28   1
01:59:54   44   35   86   61
01:59:55   89   78   48   28
01:59:56   54   36   1   96
01:59:57   22   21   71   37
01:59:58   84   57   2   85
01:59:59   90   10   45   23
02:00:00   50   95   19   47
02:00:01   85   63   100   0
02:00:02   48   7   89   88
02:00:03   0   67   31   8
02:00:04   8   29   78   30
02:00:05   20   8   41   16
02:00:06   97   84   2   17
02:00:07   49   68   100   27
02:00:08   33   21   22   6
02:00:09   12   71   26   76
02:00:10   60   26   55   77
02:00:11   23   33   31   5
02:00:12   97   5   31   95
02:00:13   94   82   45   2
02:00:14   5   66   3   86
02:00:15   51   45   37   27
02:00:16   86   1   7   83
02:00:17   85   38   47   74
02:00:18   6   3   7   99
02:00:19   29   29   45   52
02:00:20   51   26   57   97
02:00:21   88   2   67   57
02:00:22   83   83   7   33
02:00:23   72   62   31   83
02:00:24   63   26   78   9
02:00:25   39   97   51   31
02:00:26   55   89   62   68
02:00:27   59   14   0   12
02:00:28   98   27   18   40
02:00:29   53   7   88   16
02:00:30   4   29   99   79
02:00:31   5   91   85   82
02:00:32   14   29   18   56
02:00:33   30   54   68   74
02:00:34   75   77   81   71
02:00:35   9   6   67   71
02:00:36   2   60   32   54
02:00:37   22   86   12   55
02:00:38   85   18   29   97
02:00:39   31   45   16   57
02:00:40   96   55   94   18
02:00:41   90   38   7   21
02:00:42   12   67   19   99
02:00:43   56   63   21   83
02:00:44   45   92   64   78
02:00:45   3   57   68   16
02:00:46   81   52   11   68
02:00:47   97   18   62   48
02:00:48   47   23   8   1
02:00:49   35   9   56   58
02:00:50   18   26   4   84
02:00:51   75   85   41   49
02:00:52   30   39   61   19
02:00:53   89   23   2   55
02:00:54   69   38   72   38
02:00:55   63   93   75   52
02:00:56   66   75   32   28
02:00:57   10   57   83   68
02:00:58   98   63   29   93
02:00:59   54   57   20   21
02:01:00   64   67   89   36
02:01:01   96   44   38   52
02:01:02   45   98   54   63
02:01:03   47   60   70   11
02:01:04   39   16   58   17
02:01:05   81   54   7   66
02:01:06   72   34   38   42
02:01:07   67   73   95   62
02:01:08   23   77   87   20
02:01:09   44   43   68   50
02:01:10   66   27   38   97
02:01:11   94   57   85   7
02:01:12   38   67   73   59
02:01:13   63   11   95   72
02:01:14   86   8   5   74
02:01:15   60   3   11   45
02:01:16   100   74   16   68
02:01:17   42   91   27   72
02:01:18   19   31   64   6
02:01:19   99   80   42   48
02:01:20   90   49   92   26
02:01:21   98   40   67   28
02:01:22   29   41   30   46
02:01:23   89   33   34   21
02:01:24   26   97   17   77
02:01:25   99   27   23   36
02:01:26   56   61   0   36
02:01:27   60   57   81   77
02:01:28   39   29   30   65
02:01:29   4   37   47   1
02:01:30   53   35   22   17
02:01:31   32   5   66   90
02:01:32   55   9   53   88
02:01:33   31   61   19   63
02:01:34   89   73   80   25
02:01:35   92   31   94   27
02:01:36   47   21   67   90
02:01:37   35   81   28   9
02:01:38   1   94   3   89
02:01:39   56   12   5   3
02:01:40   50   46   64   16
02:01:41   89   58   30   69
02:01:42   84   80   53   5
02:01:43   55   70   47   58
02:01:44   12   22   28   16
02:01:45   55   15   67   78
02:01:46   25   22   36   1
02:01:47   24   9   55   1
02:01:48   71   90   79   12
02:01:49   5   13   60   26
02:01:50   11   42   51   21
02:01:51   66   39   16   49
02:01:52   32   8   66   58
02:01:53   98   7   29   90
02:01:54   30   30   35   12
02:01:55   77   30   36   34
02:01:56   14   66   29   85
02:01:57   35   56   30   3
02:01:58   97   61   85   86
02:01:59   69   73   41   55
02:02:00   43   14   21   16
02:02:01   36   82   59   63
02:02:02   0   63   86   79
02:02:03   31   69   26   66
02:02:04   58   67   61   71
02:02:05   50   33   96   67
02:02:06   70   25   6   71
02:02:07   13   85   79   85
02:02:08   90   64   5   84
02:02:09   61   54   3   39
02:02:10   33   36   99   34
02:02:11   18   72   4   91
02:02:12   17   13   47   100
02:02:13   0   76   12   39
02:02:14   57   59   94   26
02:02:15   69   34   20   97
02:02:16   71   79   19   64
02:02:17   47   83   34   11
02:02:18   56   13   88   66
02:02:19   45   18   24   78
02:02:20   11   23   8   46
02:02:21   64   94   33   68
02:02:22   61   79   31   72
02:02:23   20   20   21   99
02:02:24   30   31   21   45
02:02:25   55   99   36   76
02:02:26   92   35   40   82
02:02:27   13   44   11   20
02:02:28   57   87   72   41
02:02:29   22   100   71   20
02:02:30   12   47   39   3
02:02:31   48   26   74   35
02:02:32   66   23   72   3
02:02:33   7   68   35   51
02:02:34   16   14   69   65
02:02:35   18   6   10   58
02:02:36   64   18   71   4
02:02:37   47   22   29   86
02:02:38   1   90   94   67
02:02:39   58   48   83   90
02:02:40   23   45   93   98
02:02:41   70   46   89   54
02:02:42   1   21   21   53
02:02:43   11   12   45   74
02:02:44   49   24   9   55
02:02:45   6   35   45   30
02:02:46   32   86   64   85
02:02:47   84   19   96   83
02:02:48   55   1   1   36
02:02:49   63   70   17   12
02:02:50   52   5   55   57
02:02:51   5   5   98   1
02:02:52   59   99   92   36
02:02:53   79   98   87   13
02:02:54   1   72   100   97
02:02:55   71   21   54   28
02:02:56   39   13   7   96
02:02:57   64   51   41   36
02:02:58   99   4   76   64
02:02:59   53   68   68   15
02:03:00   57   80   6   22
02:03:01   1   65   44   78
02:03:02   8   55   10   3
02:03:03   66   21   54   97
02:03:04   5   31   14   52
02:03:05   89   33   36   22
02:03:06   67   19   61   10
02:03:07   82   58   10   88
02:03:08   28   18   47   8
02:03:09   38   91   55   41
02:03:10   69   18   28   50
02:03:11   44   83   98   88
02:03:12   73   100   1   21
02:03:13   19   25   11   54
02:03:14   25   31   18   93
02:03:15   68   9   38   60
02:03:16   36   99   65   52
02:03:17   75   30   28   17
02:03:18   42   69   49   11
02:03:19   22   45   96   46
02:03:20   63   100   82   99
02:03:21   83   25   18   55
02:03:22   100   47   8   34
02:03:23   86   81   73   100
02:03:24   67   91   40   63
02:03:25   50   23   57   62
02:03:26   17   52   92   55
02:03:27   23   6   1   52
02:03:28   24   2   12   62
02:03:29   68   79   66   66
02:03:30   8   49   26   82
02:03:31   87   88   6   35
02:03:32   10   82   76   54
02:03:33   94   37   12   38
02:03:34   41   59   61   78
02:03:35   57   74   65   13
02:03:36   62   77   45   8
02:03:37   24   59   76   32
02:03:38   82   38   97   39
02:03:39   54   90   93   17
02:03:40   71   48   21   48
02:03:41   14   9   6   11
02:03:42   48   91   0   52
02:03:43   64   72   100   92
02:03:44   66   90   34   88
02:03:45   40   24   26   4
02:03:46   17   76   92   3
02:03:47   86   24   86   2
02:03:48   35   29   99   41
02:03:49   1   24   69   67
02:03:50   83   0   73   36
02:03:51   10   5   19   93
02:03:52   23   74   66   39
02:03:53   75   13   71   34
02:03:54   60   50   44   4
02:03:55   88   26   80   51
02:03:56   35   77   54   49
02:03:57   78   100   63   19
02:03:58   76   95   23   86
02:03:59   21   38   80   0
02:04:00   78   6   93   44
02:04:01   56   74   78   20
02:04:02   72   41   24   23
02:04:03   25   30   26   35
02:04:04   6   89   17   59
02:04:05   90   47   48   36
02:04:06   67   72   71   51
02:04:07   2   100   19   29
02:04:08   52   18   86   59
02:04:09   74   2   97   77
02:04:10   80   49   57   3
02:04:11   50   3   18   38
02:04:12   91   17   63   41
02:04:13   8   93   78   28
02:04:14   54   31   92   3
02:04:15   48   51   93   70
02:04:16   44   42   65   96
02:04:17   26   61   69   47
02:04:18   34   18   12   83
02:04:19   79   72   76   66
02:04:20   58   20   89   93
02:04:21   66   38   31   44
02:04:22   82   34   61   54
02:04:23   16   90   31   28
02:04:24   21   44   90   76
02:04:25   92   8   68   42
02:04:26   87   63   42   82
02:04:27   3   44   77   18
02:04:28   84   62   34   98
02:04:29   84   38   79   39
02:04:30   93   43   32   64
02:04:31   65   98   82   69
02:04:32   97   48   32   53
02:04:33   91   97   17   2
02:04:34   81   30   34   71
02:04:35   91   9   62   17
02:04:36   52   33   14   3
02:04:37   17   42   89   39
02:04:38   34   36   81   67
02:04:39   26   94   85   77
02:04:40   44   84   4   34
02:04:41   97   60   29   24
02:04:42   70   63   65   56
02:04:43   2   74   69   44
02:04:44   65   8   50   9
02:04:45   96   92   81   34
02:04:46   26   98   21   57
02:04:47   68   44   49   91
02:04:48   18   84   3   93
02:04:49   53   97   2   17
02:04:50   0   8   92   87
02:04:51   98   37   25   26
02:04:52   57   76   49   92
02:04:53   41   99   97   6
02:04:54   27   48   45   30
02:04:55   55   19   33   0
02:04:56   91   71   25   61
02:04:57   42   12   16   68
02:04:58   2   69   90   18
02:04:59   72   16   60   88
02:05:00   37   87   70   32
02:05:01   13   37   38   60
02:05:02   11   53   58   45
02:05:03   96   67   53   79
02:05:04   100   90   52   34
02:05:05   42   38   34   44
02:05:06   97   24   29   93
02:05:07   90   39   1   12
02:05:08   13   62   77   16
02:05:09   20   22   89   29
02:05:10   74   5   32   76
02:05:11   96   9   25   10
02:05:12   44   48   40   41
02:05:13   67   33   75   41
02:05:14   51   47   77   45
02:05:15   6   5   10   51
02:05:16   88   46   51   57
02:05:17   95   91   69   81
02:05:18   93   40   19   17
02:05:19   26   1   69   100
02:05:20   94   38   81   12
02:05:21   8   100   82   39
02:05:22   76   15   67   68
02:05:23   74   25   77   62
02:05:24   54   75   40   40
02:05:25   19   24   83   70
02:05:26   44   67   8   45
02:05:27   71   65   66   3
02:05:28   45   77   54   12
02:05:29   20   55   50   55
02:05:30   39   6   24   17
02:05:31   19   17   32   58
02:05:32   49   55   9   10
02:05:33   20   60   23   27
02:05:34   24   87   96   87
02:05:35   17   84   70   83
02:05:36   83   58   7   78
02:05:37   51   0   72   49
02:05:38   85   2   58   42
02:05:39   63   28   69   33
02:05:40   27   100   39   74
02:05:41   95   30   37   41
02:05:42   43   60   51   47
02:05:43   6   58   71   1
02:05:44   94   42   16   0
02:05:45   89   81   67   91
02:05:46   80   50   0   40
02:05:47   25   48   52   24
02:05:48   1   4   29   89
02:05:49   9   50   25   69
02:05:50   9   86   2   11
02:05:51   70   6   37   39
02:05:52   1   94   2   46
02:05:53   17   15   11   0
02:05:54   24   89   18   50
02:05:55   82   22   23   37
02:05:56   22   88   4   48
02:05:57   16   3   90   2
02:05:58   34   15   12   29
02:05:59   25   67   23   3
02:06:00   58   41   54   28
02:06:01   64   19   52   11
02:06:02   77   67   9   92
02:06:03   77   2   17   82
02:06:04   13   91   72   36
02:06:05   62   46   79   13
02:06:06   25   80   92   9
02:06:07   65   69   62   74
02:06:08   84   100   92   76
02:06:09   83   22   6   63
02:06:10   97   93   1   4
02:06:11   99   28   80   91
02:06:12   12   36   78   95
02:06:13   93   2   23   68
02:06:14   32   78   53   96
02:06:15   22   43   93   46
02:06:16   53   91   83   89
02:06:17   35   30   7   94
02:06:18   58   35   84   9
02:06:19   7   97   38   26
02:06:20   46   47   16   37
02:06:21   83   23   83   95
02:06:22   10   14   3   4
02:06:23   61   62   7   61
02:06:24   85   11   76   12
02:06:25   18   7   26   47
02:06:26   17   44   83   94
02:06:27   23   80   47   64
02:06:28   36   16   81   91
02:06:29   29   52   87   27
02:06:30   92   57   84   45
02:06:31   78   42   2   66
02:06:32   89   74   48   22
02:06:33   87   63   2   57
02:06:34   34   85   95   80
02:06:35   46   51   50   37
02:06:36   20   30   23   64
02:06:37   56   27   85   15
02:06:38   69   43   90   69
02:06:39   67   36   38   3
02:06:40   1   6   70   92
02:06:41   80   23   73   23
02:06:42   91   5   1   60
02:06:43   52   6   98   32
02:06:44   4   61   56   70
02:06:45   18   89   46   83
02:06:46   22   72   34   21
02:06:47   0   58   24   8
02:06:48   24   89   64   96
02:06:49   33   21   86   93
02:06:50   96   51   67   69
02:06:51   58   99   55   33
02:06:52   32   70   7   66
02:06:53   37   5   31   11
02:06:54   38   10   41   98
02:06:55   91   53   57   89
02:06:56   53   22   30   19
02:06:57   25   22   89   79
02:06:58   40   1   90   87
02:06:59   73   59   39   56
02:07:00   13   88   78   7
02:07:01   65   35   31   45
02:07:02   98   57   25   100
02:07:03   60   89   12   13
02:07:04   97   27   95   68
02:07:05   80   96   1   38
02:07:06   26   93   49   45
02:07:07   40   67   36   41
02:07:08   81   12   12   42
02:07:09   20   2   45   97
02:07:10   19   9   68   74
02:07:11   62   14   88   4
02:07:12   43   39   95   35
02:07:13   70   66   2   27
02:07:14   76   73   85   47
02:07:15   14   85   10   50
02:07:16   51   19   63   58
02:07:17   96   79   19   98
02:07:18   99   62   33   6
02:07:19   78   43   12   87
02:07:20   40   24   92   31
02:07:21   61   44   85   89
02:07:22   7   37   100   12
02:07:23   77   21   16   77
02:07:24   61   9   83   57
02:07:25   65   84   49   84
02:07:26   26   83   90   86
02:07:27   57   75   26   97
02:07:28   80   2   76   14
02:07:29   33   21   77   13
02:07:30   51   89   71   36
02:07:31   41   46   2   49
02:07:32   95   65   90   57
02:07:33   74   90   45   79
02:07:34   32   45   46   50
02:07:35   77   47   10   43
02:07:36   18   49   64   19
02:07:37   0   42   28   82
02:07:38   85   76   21   66
02:07:39   68   95   0   20
02:07:40   77   77   51   57
02:07:41   39   51   83   78
02:07:42   13   71   63   46
02:07:43   13   99   87   83
02:07:44   73   12   70   48
02:07:45   70   6   44   14
02:07:46   73   69   94   13
02:07:47   76   51   4   19
02:07:48   24   92   95   81
02:07:49   85   85   61   5
02:07:50   2   84   95   36
02:07:51   95   90   49   16
02:07:52   17   29   92   91
02:07:53   41   62   43   16
02:07:54   53   28   15   88
02:07:55   31   59   55   72
02:07:56   70   0   35   50
02:07:57   85   4   84   2
02:07:58   31   45   74   46
02:07:59   33   79   69   29
02:08:00   100   40   41   81
02:08:01   25   83   85   16
02:08:02   9   27   93   26
02:08:03   18   86   45   50
02:08:04   34   67   88   82
02:08:05   5   30   70   37
02:08:06   13   87   69   43
02:08:07   76   99   54   55
02:08:08   64   88   67   52
02:08:09   55   36   2   66
02:08:10   100   98   61   9
02:08:11   94   70   96   28
02:08:12   32   19   41   8
02:08:13   75   79   100   97
02:08:14   91   10   11   62
02:08:15   9   63   97   50
02:08:16   22   14   61   55
02:08:17   19   36   93   23
02:08:18   44   74   30   43
02:08:19   88   66   69   27
02:08:20   72   44   59   70
02:08:21   85   8   35   74
02:08:22   67   27   62   78
02:08:23   93   97   44   40
02:08:24   27   62   54   82
02:08:25   20   67   41   40
02:08:26   38   54   29   5
02:08:27   96   69   94   59
02:08:28   14   26   4   18
02:08:29   72   97   0   92
02:08:30   84   53   70   9
02:08:31   46   77   32   92
02:08:32   11   20   44   66
02:08:33   84   90   56   99
02:08:34   16   4   69   6
02:08:35   90   79   31   69
02:08:36   94   97   25   22
02:08:37   62   0   95   28
02:08:38   3   53   16   19
02:08:39   18   63   20   66
02:08:40   16   66   78   77
02:08:41   22   49   41   8
02:08:42   75   17   84   43
02:08:43   82   60   37   90
02:08:44   24   77   76   8
02:08:45   58   94   69   11
02:08:46   5   0   83   35
02:08:47   16   98   67   7
02:08:48   98   87   86   66
02:08:49   81   92   23   85
02:08:50   73   75   63   14
02:08:51   57   24   38   83
02:08:52   29   10   13   81
02:08:53   65   68   10   75
02:08:54   47   61   55   32
02:08:55   8   92   78   50
02:08:56   2   82   87   6
02:08:57   70   41   41   98
02:08:58   2   22   2   88
02:08:59   2   51   44   58
02:09:00   29   54   96   94
02:09:01   90   86   39   73
02:09:02   63   88   3   44
02:09:03   10   71   19   15
02:09:04   17   8   87   1
02:09:05   68   94   65   13
02:09:06   82   18   50   87
02:09:07   80   87   47   12
02:09:08   90   94   28   98
02:09:09   8   37   53   89
02:09:10   49   44   90   92
02:09:11   97   99   81   54
02:09:12   66   19   100   100
02:09:13   68   6   84   58
02:09:14   33   46   52   27
02:09:15   18   45   79   75
02:09:16   57   84   19   82
02:09:17   24   46   82   93
02:09:18   55   30   68   65
02:09:19   29   38   42   0
02:09:20   59   18   92   18
02:09:21   90   56   43   62
02:09:22   74   69   68   32
02:09:23   63   65   48   42
02:09:24   52   84   56   100
02:09:25   7   16   92   99
02:09:26   20   5   98   43
02:09:27   14   84   88   35
02:09:28   57   61   46   8
02:09:29   79   39   20   22
02:09:30   38   7   87   85
02:09:31   85   38   30   66
02:09:32   48   82   53   58
02:09:33   36   30   92   9
02:09:34   7   66   60   41
02:09:35   63   53   57   0
02:09:36   91   35   63   3
02:09:37   18   8   24   87
02:09:38   33   8   73   53
02:09:39   66   17   29   45
02:09:40   15   98   31   82
02:09:41   38   100   58   7
02:09:42   15   13   100   77
02:09:43   98   57   39   65
02:09:44   24   8   12   64
02:09:45   33   63   85   87
02:09:46   65   3   52   52
02:09:47   85   44   57   62
02:09:48   7   72   89   23
02:09:49   22   77   0   48
02:09:50   45   27   8   61
02:09:51   89   21   41   55
02:09:52   88   74   43   26
02:09:53   70   30   89   91
02:09:54   73   36   22   61
02:09:55   47   26   85   53
02:09:56   46   79   92   57
02:09:57   50   1   2   10
02:09:58   82   80   50   92
02:09:59   80   44   30   6
02:10:00   52   66   16   69
02:10:01   62   20   25   57
02:10:02   46   66   88   43
02:10:03   27   57   80   50
02:10:04   48   80   45   78
02:10:05   96   45   41   13
02:10:06   41   64   34   52
02:10:07   19   2   55   79
02:10:08   43   61   40   46
02:10:09   21   47   53   71
02:10:10   81   0   0   75
02:10:11   37   59   29   81
02:10:12   42   85   69   60
02:10:13   81   37   71   97
02:10:14   33   99   54   71
02:10:15   36   51   81   9
02:10:16   55   4   89   65
02:10:17   69   70   65   17
02:10:18   36   51   41   38
02:10:19   12   35   71   56
02:10:20   30   65   88   83
02:10:21   16   48   84   77
02:10:22   10   36   39   85
02:10:23   75   17   40   46
02:10:24   48   41   52   46
02:10:25   74   37   27   38
02:10:26   45   68   71   11
02:10:27   67   90   64   80
02:10:28   19   53   75   29
02:10:29   46   26   26   74
02:10:30   62   84   100   98
02:10:31   25   99   57   87
02:10:32   65   52   67   29
02:10:33   77   45   24   69
02:10:34   59   0   26   89
02:10:35   89   57   71   30
02:10:36   88   76   6   26
02:10:37   62   46   57   68
02:10:38   52   13   22   95
02:10:39   84   78   2   13
02:10:40   43   99   54   96
02:10:41   39   51   30   82
02:10:42   58   37   8   26
02:10:43   90   2   31   47
02:10:44   68   47   66   14
02:10:45   37   68   50   14
02:10:46   16   95   15   78
02:10:47   33   84   41   48
02:10:48   51   68   70   19
02:10:49   46   94   99   88
02:10:50   52   69   13   95
02:10:51   88   2   54   65
02:10:52   24   37   58   79
02:10:53   29   70   89   44
02:10:54   93   78   36   7
02:10:55   20   14   71   8
02:10:56   35   62   12   31
02:10:57   90   64   56   88
02:10:58   24   1   18   74
02:10:59   65   72   25   32
02:11:00   100   97   55   91
02:11:01   61   52   72   35
02:11:02   9   57   95   23
02:11:03   29   22   15   52
02:11:04   7   89   87   50
02:11:05   33   13   73   69
02:11:06   48   33   69   77
02:11:07   51   35   76   96
02:11:08   16   77   82   66
02:11:09   32   17   48   45
02:11:10   77   11   8   63
02:11:11   73   22   24   45
02:11:12   69   64   4   93
02:11:13   63   45   84   81
02:11:14   15   59   42   44
02:11:15   75   39   88   10
02:11:16   53   93   18   41
02:11:17   24   1   28   5
02:11:18   75   66   95   12
02:11:19   85   74   40   96
02:11:20   97   5   94   65
02:11:21   17   49   24   2
02:11:22   81   88   94   27
02:11:23   46   56   34   7
02:11:24   94   22   41   28
02:11:25   16   33   85   69
02:11:26   80   86   6   18
02:11:27   3   88   21   51
02:11:28   19   39   92   6
02:11:29   89   34   86   33
02:11:30   82   67   92   8
02:11:31   2   59   27   52
02:11:32   34   31   84   78
02:11:33   16   19   12   31
02:11:34   58   86   41   65
02:11:35   29   48   28   61
02:11:36   42   27   15   91
02:11:37   53   90   29   91
02:11:38   56   9   55   55
02:11:39   41   34   6   79
02:11:40   21   94   73   96
02:11:41   80   16   80   42
02:11:42   94   24   21   49
02:11:43   80   50   35   67
02:11:44   69   21   48   10
02:11:45   38   15   69   24
02:11:46   28   86   17   11
02:11:47   38   38   10   97
02:11:48   7   15   20   44
02:11:49   39   92   69   7
02:11:50   56   72   13   31
02:11:51   40   27   80   34
02:11:52   10   13   28   0
02:11:53   22   68   15   88
02:11:54   66   43   94   49
02:11:55   64   88   32   80
02:11:56   84   98   68   25
02:11:57   47   92   87   67
02:11:58   86   1   26   28
02:11:59   87   47   27   31
02:12:00   42   39   73   95
02:12:01   44   94   58   35
02:12:02   99   12   64   55
02:12:03   57   2   43   5
02:12:04   98   16   13   19
02:12:05   94   85   44   95
02:12:06   31   60   81   40
02:12:07   89   42   88   48
02:12:08   76   32   22   94
02:12:09   14   4   70   75
02:12:10   43   82   2   69
02:12:11   91   26   15   16
02:12:12   63   55   87   96
02:12:13   8   19   84   71
02:12:14   68   7   42   33
02:12:15   7   43   5   11
02:12:16   23   50   87   40
02:12:17   56   67   42   35
02:12:18   33   65   12   75
02:12:19   87   10   84   25
02:12:20   29   69   2   26
02:12:21   80   85   57   7
02:12:22   39   35   96   5
02:12:23   84   45   61   90
02:12:24   46   7   0   97
02:12:25   83   60   73   33
02:12:26   93   32   34   23
02:12:27   57   85   11   2
02:12:28   36   79   76   70
02:12:29   14   1   77   32
02:12:30   68   47   3   15
02:12:31   92   74   90   48
02:12:32   65   52   98   59
02:12:33   25   55   27   74
02:12:34   78   31   30   37
02:12:35   27   91   52   37
02:12:36   90   50   25   22
02:12:37   76   49   57   20
02:12:38   2   56   30   4
02:12:39   80   3   87   81
02:12:40   92   22   66   81
02:12:41   53   79   20   91
02:12:42   94   89   34   47
02:12:43   72   52   76   93
02:12:44   38   73   61   71
02:12:45   0   32   82   88
02:12:46   34   3   29   67
02:12:47   61   17   79   7
02:12:48   64   89   99   23
02:12:49   16   3   0   74
02:12:50   30   97   26   23
02:12:51   26   64   53   31
02:12:52   17   7   23   24
02:12:53   85   17   76   16
02:12:54   21   55   17   40
02:12:55   70   26   12   76
02:12:56   3   43   89   62
02:12:57   90   4   80   31
02:12:58   92   86   38   81
02:12:59   68   38   68   11
02:13:00   84   100   78   0
02:13:01   20   77   13   9
02:13:02   45   61   47   30
02:13:03   36   68   6   60
02:13:04   26   65   90   8
02:13:05   6   79   60   7
02:13:06   26   60   36   44
02:13:07   22   51   57   63
02:13:08   10   9   83   82
02:13:09   88   34   38   67
02:13:10   5   63   68   20
